"-1,20"
"-0,79"
"-1,12"
"-0,27"
"2,82"
"-3,09"
"-0,43"
"-2,09"
"0,17"
"-3,69"
"-0,40"
"-2,09"
"-0,27"
"-0,46"
"-0,90"
"0,27"
"-0,35"
"-2,87"
"-0,60"
"-3,33"
"-5,21"
"-3,48"
"-2,92"
"-1,22"
"-0,88"
"-3,27"
"0,78"
"-1,25"
"-2,86"
"-2,81"
"-2,58"
"-2,94"
"-5,16"
"-2,61"
"-2,36"
"-5,23"
"-2,52"
"-4,08"
"-1,20"
"-4,54"
"-2,80"
"-0,43"
"-2,73"
"0,15"
"-11,09"
"-2,92"
"-1,74"
"-2,56"
"-4,66"
"-1,77"
"-4,61"
"-14,90"
"-1,81"
"-1,87"
"-4,06"
"-0,77"
