"1,95"
"2,12"
"1,59"
"0,17"
"-2,24"
"-2,36"
"1,65"
"-1,12"
"0,36"
"-0,37"
"-0,06"
"-1,05"
"0,34"
"-0,75"
"-0,08"
"0,71"
"2,09"
"1,11"
"-0,07"
"1,25"
"-0,61"
"-1,70"
"-2,33"
"-0,34"
"-2,09"
"0,45"
"-1,26"
"0,29"
"0,55"
"-1,27"
"0,51"
"-2,62"
"-1,38"
"-1,94"
"-2,34"
"1,07"
"1,45"
"-2,14"
"-0,24"
"-1,72"
"0,62"
"-1,36"
"0,25"
"-2,41"
"1,99"
"-2,26"
"-0,19"
"0,35"
"1,18"
"-0,51"
"-1,07"
"-1,28"
"-5,16"
"-1,05"
"2,02"
"-0,08"
